id,NAME,host id,host_identity_verified,host name,neighbourhood group,neighbourhood,lat,long,country,country code,instant_bookable,cancellation_policy,room type,Construction year,price,service fee,minimum nights,number of reviews,last review,reviews per month,review rate number,calculated host listings count,availability 365,house_rules,license
1437653,Cozy & Charming Boerum Hill Flat,50065332753,verified,Thompson,Brooklyn,Gowanus,40.68131,-73.98879,United States,US,True,moderate,Entire home/apt,2007.0,$279 ,$56 ,6.0,69.0,6/21/2019,0.76,3.0,1.0,168.0,"- The price is based on double occupancy. $50. per person per night. - Check prices with host before booking - The price is based on double occupancy $300 per person per week. And $1000 monthly per person. - Single room $64 per night. Weekly, $350. Monthly $1200",
1438205,Park Slope Brooklyn!  Sunny Bedroom.,6972409935,verified,Smith,Brooklyn,Park Slope,40.67264,-73.98136,United States,US,False,strict,Private room,2013.0,$335 ,$67 ,3.0,232.0,7/6/2019,2.52,4.0,1.0,418.0,,
1438758,One bedroom sharing Bathroom,26184450237,unconfirmed,Harris,Brooklyn,Cypress Hills,40.67889,-73.86404,United States,US,False,flexible,Private room,2012.0,$904 ,$181 ,7.0,0.0,,,,1.0,255.0,,
1439310,Spacious East Village Apartment,33152345319,verified,Scott,Manhattan,East Village,40.7241,-73.97899,United States,US,True,moderate,Entire home/apt,2017.0,$936 ,$187 ,7.0,24.0,8/10/2018,0.26,,2.0,263.0,,
1440415,Stylish Garden House - Trendy area,8370376679,verified,Turner,Brooklyn,Williamsburg,40.71422,-73.9484,United States,US,True,moderate,Entire home/apt,2020.0,$451 ,$90 ,19.0,5.0,8/3/2016,0.06,4.0,2.0,414.0,"PARKING Overnight and weekends, you can park on the street right in front of the house (please DO NOT use the neighbor's driveway).  During weekday commuting hours, you can park on Linwood Street.  Street cleaning alternates from one side to the other on Tuesday mornings, so please park on the appropriate side if you're going to leave your car - the signage is good. KITCHEN The occasional coffee mug and pot is fine to leave behind in the sink on your dash to the airport, but we expect that you'll restore dishes and cookware to their originally clean state after use. WIFI The password is basket4210baked NO SMOKING INSIDE Feel free to light up outside, but please dispose of butts properly. QUIET PLEASE The apartment is one of three in the building - the other two are occupied by professional folks who are respectful of their neighbors and the tranquility of the neighborhood.  We expect they'll be treated in kind. HEATING/COOLING Please turn a/c off when not in the apartment. The heat run",
1441519,Pre War Park Slope on Prospect Park,59894613436,unconfirmed,Ryan,Brooklyn,South Slope,40.66441,-73.97974,United States,US,True,flexible,Private room,2021.0,$214 ,$43 ,4.0,36.0,11/12/2018,0.47,2.0,2.0,83.0,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourself in common areas - especially after cooking and eating or using the bathroom.  No street shoes in the house, por favor, bring slippers. Smoking is allowed outside. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",
1442071,Charming Apt in the Best Location!,49452482862,unconfirmed,Cooper,Manhattan,West Village,40.73362,-74.00923,United States,US,False,moderate,Entire home/apt,2007.0,$767 ,$153 ,5.0,94.0,6/19/2019,1.1,2.0,1.0,398.0,,
1442624,Huge room with private balcony,69386945815,verified,Hunt,Manhattan,East Village,,,United States,US,False,flexible,Private room,2010.0,$506 ,$101 ,6.0,1.0,5/6/2013,0.01,1.0,1.0,240.0,Expect respect for the family and the space--treat it as you would your own home--or better :).,
1443176,Amazing 1 bedroom apt with NYC View,3999153076,unconfirmed,Robinson,Manhattan,Chelsea,40.74494,-73.9998,United States,US,False,moderate,Entire home/apt,2021.0,"$1,081 ",$216 ,1.0,63.0,8/3/2018,0.71,5.0,1.0,278.0,No pets of any kind.  No loud noise after 11 PM.  ,
1443728,Great spacious room by the L train!,12693730711,unconfirmed,Russell,Brooklyn,Bushwick,40.69657,-73.9129,United States,US,True,strict,Private room,2020.0,$316 ,$63 ,15.0,5.0,9/11/2013,0.06,3.0,1.0,316.0,"Absolutely no smoking inside the house, please! There is ample space to do so outside, but please keep our neighbors happy and dispose of butts properly. Also, please keep energy efficiency in mind and turn climate controls off/down when out as well as lights.",
1444281,Charming Brooklyn Studio,1661930503,verified,Rogers,Brooklyn,Crown Heights,40.67106,-73.95463,United States,US,True,moderate,Entire home/apt,2008.0,"$1,009 ",$202 ,3.0,238.0,7/2/2019,2.6,5.0,1.0,29.0,,
1445385,Bed Stuy Pride! Welcome to Brooklyn,51013032568,unconfirmed,Moore,Brooklyn,Bedford-Stuyvesant,40.68991,-73.93179,United States,US,True,flexible,Entire home/apt,2018.0,$322 ,$64 ,3.0,21.0,6/24/2019,0.23,4.0,3.0,378.0,,
1445938,Lovely Hell's Kitchen Studio...,91331960557,verified,Scott,Manhattan,Hell's Kitchen,40.76147,-73.99152,United States,US,True,strict,Entire home/apt,2016.0,$993 ,$199 ,2.0,72.0,7/31/2018,0.82,4.0,1.0,125.0,Respect our place please.,
1446490,HOT SPOT FOR 20 AND 30 SOMETHING'S,79163622425,unconfirmed,Chapman,Brooklyn,Bedford-Stuyvesant,40.68174,-73.91921,United States,US,False,flexible,Entire home/apt,2021.0,$656 ,$131 ,2.0,40.0,6/23/2019,0.68,3.0,1.0,57.0,,
1447594,Bright Loft Apt w Skylight in Wburg,71967603342,unconfirmed,Roberts,Brooklyn,Williamsburg,40.70839,-73.94289,United States,US,True,moderate,Entire home/apt,2016.0,$512 ,$102 ,6.0,66.0,5/1/2019,0.72,2.0,2.0,266.0,Keep it clean,
1448147,"Cozy, beautiful doormen studio-",14569612288,unconfirmed,Cunningham,Brooklyn,Fort Greene,40.69018,-73.98107,United States,US,False,flexible,Entire home/apt,2014.0,$97 ,$19 ,3.0,35.0,6/27/2019,0.4,1.0,1.0,226.0,,
1448699,Carroll Gardens Gem-2BD with Garden,1409816628,verified,Wright,Brooklyn,Carroll Gardens,40.68128,-73.99522,United States,US,True,strict,Entire home/apt,2015.0,"$1,135 ",$227 ,31.0,121.0,7/1/2019,1.33,5.0,1.0,321.0,Please treat my house as you would treat your own. Be courteous and aware that this is our full time home. Clean basic messes and respect our property,
1449251,Sunny 1BR Center of East Village!,92158790808,unconfirmed,Henderson,Manhattan,East Village,40.72948,-73.98694,United States,US,False,strict,Entire home/apt,2017.0,$279 ,$56 ,8.0,15.0,8/29/2018,0.19,4.0,1.0,30.0,,
1449804,"2BR in Cobble Hill, Brooklyn, NY",59745688928,verified,Turner,Brooklyn,Carroll Gardens,40.68353,-73.9914,United States,US,False,strict,Entire home/apt,2007.0,$554 ,$111 ,2.0,13.0,9/5/2016,0.18,1.0,1.0,36.0,We offer 5 star accommodations and expect guest to treat it in that manner.,
1450356,Perfect East Village Apartment,16070608177,unconfirmed,Carroll,Manhattan,East Village,40.72506,-73.98865,United States,US,False,flexible,Entire home/apt,2020.0,$664 ,$133 ,2.0,129.0,5/11/2019,1.42,1.0,1.0,85.0,"This is a quiet and professional building. Best for quiet, mature, responsible people. There is a no-pet, no-smoking policy.",
1451461,Beautiful SoHo Luxury Apartment,4931559861,unconfirmed,Reed,Manhattan,SoHo,40.7253,-73.99916,United States,US,True,strict,Entire home/apt,2018.0,$108 ,$22 ,5.0,8.0,11/26/2016,0.11,3.0,1.0,69.0,,
1452013,2 Rooms in Cottage NYC,84679291184,unconfirmed,Phillips,Queens,Long Island City,40.75295,-73.93228,United States,US,False,moderate,Private room,2011.0,"$1,127 ",$225 ,2.0,5.0,9/9/2014,0.06,2.0,1.0,146.0,"No street shoes in the house, please, but especially not in the bedrooms. Kitchen privileges vary and can be negotiated with length of stay but for shorter stays the kitchen can be used for food storage, occasional light meal prep, eating, and tea and snacks. Check-in and check-out times are flexible all days except Sunday where check-out is by 11 a.m.   Smokers are welcome to smoke outside.",
1452565,Zen Minimalist w/Garden- Bedford L Stop,29585338367,unconfirmed,Thompson,Brooklyn,Greenpoint,40.71947,-73.95252,United States,US,True,flexible,Entire home/apt,2014.0,$973 ,$195 ,4.0,46.0,6/23/2019,0.52,2.0,1.0,139.0,"This is a self-service room.  The common areas are professionally cleaned but please be considerate and clean up after yourselves in common areas - especially after cooking and eating or using the bathroom.  No street shoes inside, please, so be sure to bring house slippers. Smoking is allowed outside. We recycle and have provided the necessary information so that you can too. Reusable containers for storing food and shopping bags for shopping are provided.  Please consider the environment and do not bring plastic bags or plastic wrap into this house. When in doubt, ask me!",
1453117,Between Two Bridges 2BD -Whole Apt!,54511878308,verified,Holmes,Manhattan,Chinatown,40.71283,-73.99703,United States,US,False,flexible,Entire home/apt,2019.0,$696 ,$139 ,30.0,37.0,2/16/2019,0.41,1.0,1.0,319.0,"no smoking allowed, leave it how you found it.",
1453670,BIG LUXURY LINCOLN CENTER AREA STUDIO + !!,97606947810,unconfirmed,Howard,Manhattan,Upper West Side,40.77338,-73.98887,United States,US,False,strict,Entire home/apt,2017.0,$200 ,$40 ,7.0,14.0,6/25/2019,0.16,4.0,1.0,173.0,#NAME?,
1454774,"Entire Apartment in Astoria, 15mins from Manhattan",52740503192,unconfirmed,Foster,Queens,Astoria,40.76856,-73.91828,United States,US,True,strict,Entire home/apt,2012.0,$290 ,$58 ,5.0,1.0,8/30/2016,0.03,1.0,1.0,324.0,5 star treatment is given and expected.,
1455327,Gorgeous pvt room in West Village,55329686510,verified,Ryan,Manhattan,West Village,40.73908,-74.00378,United States,US,False,strict,Private room,2016.0,"$1,008 ",$202 ,3.0,209.0,7/4/2019,2.38,1.0,1.0,351.0,"Please read the house manual along with the directions... You have plenty of liberty to do as you wish within the space. I will most likely exchange keys in person when arriving. If I'm not around, I'll be confirming the steps to exchange the keys. *As a visitor, if requested by the front desk... you might have to check-in at the lobby counter.",
1455879,1 bedroom apt in Midtown West,49673363488,unconfirmed,Wells,Manhattan,Hell's Kitchen,40.7625,-73.9869,United States,US,False,moderate,Entire home/apt,2006.0,$348 ,$70 ,3.0,4.0,9/12/2018,0.07,4.0,1.0,338.0,"It is VERY important to me that you respect my belongings. I have lots of art, antiques, knick-knacks, books, fragile items, etc. Feel free to borrow a book as long as you return it in the same condition that you found it! Otherwise, please do not pick up or play with my things, go through my drawers, etc. My things are very loved by me, and most cannot be replaced. There will be ZERO tolerance for disrespect or cruelty towards my daughter or my cats.",
1458640,Loft Suite @ The Box House Hotel,41713254392,verified,Perry,Brooklyn,Greenpoint,40.73683,-73.9543,United States,US,True,flexible,Entire home/apt,2016.0,$237 ,$47 ,3.0,43.0,6/22/2019,0.49,1.0,28.0,225.0,,
1459193,NYC Summer Getaway | Full Home 2BR,73222976110,unconfirmed,Johnston,Queens,Astoria,40.76444,-73.92607,United States,US,False,strict,Entire home/apt,2013.0,$241 ,$48 ,3.0,7.0,4/18/2017,0.08,2.0,1.0,205.0,,
1459745,Loft Suite @ The Box House Hotel,55838171489,unconfirmed,Warren,Brooklyn,Greenpoint,40.7389,-73.95395,United States,US,True,moderate,Entire home/apt,2015.0,"$1,186 ",$237 ,3.0,75.0,6/5/2019,0.93,5.0,28.0,380.0,,
1460297,Beautiful New Garden Apartment,46699050383,unconfirmed,Hawkins,Manhattan,Upper West Side,40.77611,-73.97808,United States,US,True,strict,Entire home/apt,2010.0,$626 ,$125 ,1.0,88.0,6/7/2019,0.99,3.0,1.0,321.0,"No aloud music , no outside guests stay over night without owner's permission. No late night party or assembly in this residential unit. No activities forbidden by law of any kinds. No over night stay guest without permission and payment.",
1460850,Loft Suite @ Box House Hotel,68827037641,verified,Murray,Brooklyn,Greenpoint,40.73806,-73.95462,United States,US,False,strict,Entire home/apt,2009.0,$413 ,$83 ,3.0,73.0,6/30/2019,0.84,3.0,28.0,324.0,Respect the neighbors and stay quiet.  No smoking. No party. This is very important for us !!!!,
1461402,Loft Suite @ The Box House Hotel,46734737467,unconfirmed,Montgomery,Brooklyn,Greenpoint,40.73661,-73.95479,United States,US,True,flexible,Entire home/apt,2006.0,$511 ,$102 ,3.0,89.0,7/1/2019,1.06,4.0,28.0,180.0,,
1461954,Loft Suite @ The Box House Hotel,86014638384,verified,Hawkins,Brooklyn,Greenpoint,40.73857,-73.95435,United States,US,True,flexible,Entire home/apt,2019.0,$659 ,$132 ,3.0,23.0,4/23/2019,0.26,4.0,28.0,-5.0,,
1462507,"Lovely apt in Williamsburg, BK",65310413270,unconfirmed,Moore,Brooklyn,Williamsburg,40.711,-73.96225,United States,US,False,flexible,Entire home/apt,2009.0,$285 ,$57 ,3.0,11.0,6/23/2019,0.16,5.0,1.0,169.0,,
1463059,Williamsburg HUGE SUNNY next2train!,9478138224,verified,Crawford,Brooklyn,Williamsburg,40.70686,-73.95365,United States,US,True,flexible,Private room,2012.0,$833 ,$167 ,28.0,84.0,2/16/2019,1.12,2.0,6.0,345.0,"Family friendly, no smoking please. Please bring trash outside, clean dishes before departure. Please be courteous to our neighbors no parties or pets are allowed.",
1463611,Loft Suite @ Box House Hotel,87704606123,unconfirmed,Edwards,Brooklyn,Greenpoint,40.73857,-73.95299,United States,US,False,moderate,Entire home/apt,2015.0,$883 ,$177 ,3.0,54.0,6/10/2019,0.61,1.0,28.0,369.0,,
1464163,Modern apartment w/ gorgeous view,69586683503,verified,Kelley,Brooklyn,Williamsburg,40.71095,-73.95239,United States,US,True,moderate,Private room,2015.0,$921 ,$184 ,3.0,17.0,5/20/2015,0.19,1.0,1.0,281.0,No smoking. No pets No visitors Cleaning of rooms & toilets will be down by guest after use and at check out.  A surcharge of $50 will be imposed if guests smoke within the property.  Sanitary pads are not allowed in the WC.   Kitchen utensils are to be washed after use always.  If you lose the keys $20 surcharge will be imposed for replacement. Turn off all lights and electronics  in your room if not in use or not home.,
1465820,Panoramic View Central Park & NYC,91305743194,unconfirmed,Clark,Manhattan,Upper West Side,40.7909,-73.96762,United States,US,False,flexible,Entire home/apt,2021.0,"$1,128 ",$226 ,3.0,36.0,5/1/2019,0.47,4.0,1.0,122.0,,
1466373,E Williamsburg Apartment with Yard,36389064662,unconfirmed,Andrews,Brooklyn,Williamsburg,40.71143,-73.94159,United States,US,True,moderate,Private room,2011.0,$459 ,$92 ,2.0,98.0,5/31/2019,1.07,5.0,2.0,210.0,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,
1467477,Sublet in Brooklyn/Lefferts Gardens,84696354622,verified,Cooper,Brooklyn,Crown Heights,40.66469,-73.96091,United States,US,True,moderate,Private room,2015.0,$802 ,$160 ,5.0,2.0,9/21/2017,0.09,4.0,1.0,69.0,"No smoking inside the house.  Please respect the space, as this is our home.",
1468030,"Cozy Corner, Bedford Ave  Brooklyn!",15654467731,unconfirmed,Douglas,Brooklyn,Bedford-Stuyvesant,40.68855,-73.95405,United States,US,True,moderate,Private room,2017.0,$314 ,$63 ,5.0,18.0,10/10/2018,0.2,1.0,3.0,244.0,,
1468582,"HISTORIC WILLIAMSBURG, BKLYN #1",96686781899,verified,Myers,Brooklyn,Williamsburg,40.71653,-73.95554,United States,US,True,strict,Private room,2021.0,$375 ,$75 ,3.0,24.0,12/4/2013,0.28,5.0,3.0,112.0,"Guests are to clean after themselves after bathroom, kitchen, dinning, bed rooms and living room use. No smoking is allowed in the apartment. No pets are allowed Keys are to be returned where designated post reservation stay. Any damages to the property or its contents must be reported immediately",
1469134,Inexpensive apartment in exchange for cat-care,49541469344,unconfirmed,Russell,Brooklyn,Fort Greene,40.69309,-73.97074,United States,US,True,flexible,Private room,2010.0,$572 ,$114 ,3.0,1.0,5/13/2018,0.07,5.0,1.0,39.0,"As the apartment is currently occupied by students, I ask that guest don't host parties here!",
1469686,"Private room in 2 br Apt, Wburg, BK",82750631986,unconfirmed,Anderson,Brooklyn,Williamsburg,40.70638,-73.96627,United States,US,True,flexible,Private room,2021.0,$894 ,$179 ,1.0,2.0,1/2/2018,0.05,2.0,1.0,95.0,"COMMON SENSE  -----------------  Common sense is the greatest rule :-) We all have it, so lets try to utilize it. FOOD AND DRINK  ---------------------- Kitchen is user friendly. Please clean up after yourself. Please eat and drink in the kitchen. No food is permitted in the guest rooms because of the potential for unwanted pests. Only bring water into the room. Feel free to use all the kitchen tools you may find useful but please when you are done, wash it. The host of the house is happy to show you how to use it. TOWELS, SHEETS AND PILLOWS  ---------------------  Upon your arrival you are given a couple of towels. Laundry service is not offered, there is a laundromat located close by within walking distance. Sheets/Towels are cleaned and changed every week. BATHROOMS  -------------------- Please limit your shower to 15 mins (This rule is in effect because previous guest have taken 45 - 60 min showers (to soothe their stress) Not only are you depriving your fellow guest of hot water, ",
1470239,"Bright, Airy Williamsburg Apt",35337631331,verified,Jones,Brooklyn,Williamsburg,40.71629,-73.95786,United States,US,True,flexible,Entire home/apt,2009.0,$949 ,$190 ,14.0,23.0,11/8/2016,0.25,3.0,1.0,268.0,"Please have a great time but ask me before you have guests, discuss parking, no animals, no loud music, no smoking or drugs, no prostitution or smuggling and please be very respectful of owners, tenant's  and neighbors. Boston is a very exciting city, we ask that you enjoy it but when you enter the premises, we also ask that you leave the party at the party. Please leave the unit as you received it and enjoy a relaxing stay!",
1470791,Large Double Room  Queenbed Wifi,16463877515,verified,Owens,Brooklyn,Bedford-Stuyvesant,40.68622,-73.94675,United States,US,False,flexible,Private room,2007.0,$495 ,$99 ,2.0,93.0,7/7/2019,1.12,3.0,4.0,131.0,- Quiet time after 11,
1471343,"Low$pacious in Williamsburg, Bklyn",93176517253,verified,Roberts,Brooklyn,Williamsburg,40.71635,-73.94609,United States,US,False,flexible,Private room,2012.0,$584 ,$117 ,3.0,0.0,,,4.0,1.0,56.0,I expect my guests to act as though they were in their own home. Make yourself comfortable. Enjoy the city. Put the toilet seat down. :) ,
1471896,1 Bdrm in 2 Bdrm Apt in Upper East Lux Drmn Bldng,87979865897,verified,Ryan,Manhattan,Upper East Side,40.77272,-73.95307,United States,US,True,strict,Private room,2006.0,$281 ,$56 ,3.0,0.0,,,3.0,2.0,239.0,,
1472448,Charming 1BD in SoHo,49896631802,unconfirmed,Adams,Manhattan,SoHo,40.72509,-74.00304,United States,US,False,flexible,Entire home/apt,2011.0,"$1,022 ",$204 ,5.0,152.0,6/23/2019,1.69,5.0,1.0,137.0,,
1473000,Feel like you never leave your home,54872866190,verified,Dixon,Brooklyn,East New York,40.66795,-73.89232,United States,US,True,moderate,Entire home/apt,2006.0,$186 ,$37 ,1.0,119.0,6/30/2019,1.39,1.0,2.0,25.0,"In order to provide a healthy, comfortable and safe environment, the following are the rules of my house. It is your responsibility to not only read these rules once, but to be aware of and follow all of them throughout your stay at my home. Most of what follows is common sense or common courtesy. The rules serve to protect you as a guest by helping ensure that the environment you find here is the one that I intended to create. Please keep in mind:  You will be sharing common areas with other guests or residents, and thus the cleanliness of the common areas is far more dependent upon all guests cleaning up after themselves, than it is upon my once a week cleaning. Most guests do very well in keeping common areas clean! House rules: Please do not drag luggage up the front stairs. Please leave things as they are in your room: do not remove pictures from walls, don't move furniture around, and do not remove mattress protector from the mattress. Also, it should not be necessary to say, but",
1473553,Sunny apartment  in Greenpoint,58181548097,unconfirmed,Riley,Brooklyn,Greenpoint,40.72582,-73.95843,United States,US,True,moderate,Entire home/apt,2007.0,$500 ,$100 ,4.0,9.0,4/2/2018,0.1,,1.0,362.0,No Smoking in the Building.  ,
1474105,Furnished Bedroom with private half bath,67288825352,verified,Baker,Manhattan,Harlem,40.80637,-73.95433,United States,US,False,strict,Private room,2009.0,$867 ,$173 ,2.0,44.0,6/26/2019,0.49,,1.0,195.0,"We live on a quiet street with many friendly homeowners, please be courteous of neighbors.  Our welcome binder includes helpful information.",
1474657,Sunny private room featured in film,45420924350,unconfirmed,Casey,Brooklyn,Flatbush,40.64387,-73.96855,United States,US,False,flexible,Private room,2009.0,$476 ,$95 ,2.0,158.0,1/2/2019,1.77,,1.0,350.0,,
1475209,Sunny 1BR East Harlem Apartment,38036496135,unconfirmed,Owens,Manhattan,East Harlem,40.7968,-73.93611,United States,US,False,strict,Entire home/apt,2016.0,"$1,110 ",$222 ,7.0,12.0,3/26/2016,0.14,,1.0,268.0,,
1475762,The best studio in town,51290869287,unconfirmed,Russell,Manhattan,East Harlem,40.79596,-73.94463,United States,US,True,strict,Entire home/apt,2016.0,$226 ,$45 ,3.0,51.0,5/4/2019,0.57,,1.0,226.0,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
1476314,Fully Furnished 1B/1BTH UWS GEM  1 YR Sublease,44588815342,verified,Stewart,Manhattan,Upper West Side,40.78012,-73.98439,United States,US,True,moderate,Entire home/apt,2007.0,$316 ,$63 ,1.0,0.0,,,,1.0,302.0,"Unlike most other Airbnb listings, what we do here is long-term rentals by the year, or by the semester.  We try to keep the atmosphere conducive to studying and resting and a couple of house-rules are in place to this end.  1. Towels and linens (sheets, blankets, and pillows) are NOT provided. The bed is full size. 2. No smoking on the premises.  3. No loud music or TV etc.  4. Only for one person (no couples, no visitors). We seldom have visitors, let alone overnight guests. We know this will be a major turn-off to many people, but we believe we can find a like-minded roommate who can have fun outside the house.  5. If you are not sure about your check-out date, you can reserve the minimum days and extend your stay at a discounted rate.  6. Check-in time has to be coordinated at least 48 hours ahead. On arrival, a short registration process with a picture ID is needed in exchange for keys and wifi access.  7. Inside the apartment, we take off our outside shoes. So if you bring your o",
1476866,Penthouse Studio by Central Park,502536468,verified,Brown,Manhattan,Upper West Side,40.77508,-73.9799,United States,US,True,moderate,Entire home/apt,2020.0,$405 ,$81 ,2.0,11.0,6/9/2019,0.13,,1.0,414.0,"Shoes off apartment (slippers available to guests) No smoking of any substance on the property Respectful Friendly Quiet Leave things as they were found, clean after yourself  No dishes left in the sink  Please use blue cups, bowls, utensils and plates and  Store dry foods in 3rd tall pantry cabinet for your personal food storage and store food in the fridge on the 1st top row Guests may not have additional guests without clearing them with me first",
1477419,Your Own 2 Br Apt Bedford and Grand,98053399694,unconfirmed,Montgomery,Brooklyn,Williamsburg,40.71532,-73.96064,United States,US,True,moderate,Entire home/apt,2009.0,$483 ,$97 ,3.0,236.0,6/18/2019,2.74,,2.0,0.0,No smoking allowed in the house.  No pets.  No loud music or partying allowed at night.  Please respect the property as you would your own house.,
1477971,Spacious + Sunny Studio in Ft. Greene Brooklyn!,72078808432,verified,Campbell,Brooklyn,Fort Greene,40.68786,-73.97421,United States,US,True,flexible,Private room,2017.0,$305 ,$61 ,3.0,16.0,9/1/2018,0.18,,1.0,37.0,,
1478523,2 rooms; private entrance & bath!,75398120974,verified,Moore,Brooklyn,Bushwick,40.70793,-73.91987,United States,US,True,flexible,Private room,2013.0,"$1,026 ",$205 ,5.0,123.0,2/28/2019,1.42,,1.0,104.0,"There are real beds for eight. Linens, sheets, towels,  basic kitchen and basic toiletries are provided. Please leave the house in the condition that you found it. This unit is a townhouse with two neighbors attached side by side to the building. Please be respectful and keep noise to a minimum after 11pm and before 7am.  ""NO SMOKING"" ""NO PARTIES Thank you!",
1479076,Giant Sunny Bedroom & Private Bath in my Apartment,7406671895,verified,Brooks,Manhattan,Upper West Side,40.79044,-73.97513,United States,US,False,flexible,Private room,2011.0,"$1,055 ",$211 ,3.0,14.0,8/19/2015,0.22,1.0,1.0,239.0,"No Smoking in the house,  Respect and take care of apartment.  Any dishes you use should be clean/dishwasher loaded and run..  ",
1479628,Prime location! Backyard & outdoor shower! Unique!,40645193210,unconfirmed,Cunningham,Brooklyn,Greenpoint,40.72668,-73.95762,United States,US,False,moderate,Private room,2007.0,$300 ,$60 ,14.0,65.0,12/30/2018,0.73,4.0,1.0,400.0,Please remove your shoes at the door and use coasters for drinks on any furniture.,
1480180,"Private Room in Artist's Home, Stapleton, SI",96774911627,unconfirmed,Russell,Staten Island,Clifton,40.62318,-74.07848,United States,US,True,moderate,Private room,2014.0,"$1,174 ",$235 ,1.0,50.0,6/3/2019,0.56,3.0,1.0,118.0,"House Rules 1. Check-in is 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  2. All bookings require a security deposit of at least $300, which will be refunded within 7 days of your check-out. 3. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in we'll need a photo of your ID.  4. Our cancellation policy is as shown on our ad and defined by the site you are booking through.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in any of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. If we find the place very messy, we have to charge an extra $40 for every extra hour o",
1480732,Large Sunny Bedroom with Bay Window,29961370992,verified,Scott,Manhattan,Harlem,40.82286,-73.94596,United States,US,True,moderate,Private room,2006.0,$131 ,$26 ,3.0,33.0,6/10/2019,0.39,1.0,3.0,129.0,"No Smoking in building,  Respect for other guests and neighbors.  Quiet after 10 pm. Parking is available on Linwood and Gardner streets 24 hours.  No parking is permitted on Centre Place.",
1481285,Harlem/Hamilton Heights Sunny Room,21666270746,unconfirmed,Ellis,Manhattan,Harlem,40.82451,-73.94457,United States,US,False,flexible,Private room,2013.0,$97 ,$19 ,3.0,30.0,1/1/2019,0.35,5.0,3.0,164.0,"We're laid back and don't have too many rules! There is a porch outside if you need to smoke. We like to keep our home neat and hope you help us keep it how you find it!  We do ask that you do not bring guests back. This is a way for us to control who is in our home, and it means a lot to us.  As for noise, just be reasonable. If it's getting late, you know the drill :)",
1481837,Clinton Hill Duplex near Pratt w/Balcony!,6476735175,verified,Ross,Brooklyn,Bedford-Stuyvesant,40.69348,-73.95927,United States,US,True,moderate,Private room,2009.0,$648 ,$130 ,3.0,13.0,1/31/2019,0.15,4.0,1.0,29.0,"House Rules 1. All bookings made at least a week before check in are fully refundable if cancelled within 24 hours of booking. After this, you will receive a 50% refund if you cancel at least 7 days before the start of your trip. 2. Check-in time is any time after 4 pm local time. If the unit is ready earlier, we’ll let you know. Check-out is normally 11 am local time, but we’d be happy to extend it as long as we don’t have a cleaning scheduled. Just let us know.  3. All bookings require a security deposit of at least $300. 4. For security measures we require all guests to provide proof of identification through ID verification on our own website. In order to check in, we'll need a photo of your ID.  5. Don’t let $300 go up in smoke. There's no smoking allowed in any Flatbook and a $300 fine for breaking this rule.  6. Unfortunately we don’t allow pets in most of our apartments. 7. Unless you’re staying in one of our specialty apartments, we don’t allow parties or excessive noise. 8. I",
1482942,"2 BD / 2BA WITH GARDEN, SLEEPS 6",58339499451,verified,Perkins,Brooklyn,Crown Heights,40.67679,-73.95639,United States,US,True,flexible,Entire home/apt,2019.0,$286 ,$57 ,4.0,1.0,4/21/2013,0.01,5.0,1.0,400.0,,
